,AirBnb Neighborhood,AirBnb Price,AirBnb Type,AirBnb Lat,AirBnb Long,AirBnb Source,neighborhood name,Regular Price,Regular Type,Regular Lat,Regular Long,Regular Source
159,"{'id': 19810, 'name': 'Pacific Palisades'}",8604,House,34.04724121,-118.5103302,Airbnb,Pacific Palisades,29800,Other,34.04230118,-118.5101318,Reguar
160,"{'id': 19810, 'name': 'Pacific Palisades'}",4392,Guesthouse,34.03470993,-118.5160675,Airbnb,Pacific Palisades,8500,Other,34.04130936,-118.5628662,Reguar
161,"{'id': 19810, 'name': 'Pacific Palisades'}",4392,Guesthouse,34.03470993,-118.5160675,Airbnb,Pacific Palisades,4595,townhouse,34.07870102,-118.564003,Reguar
162,"{'id': 19810, 'name': 'Pacific Palisades'}",4392,Guesthouse,34.03470993,-118.5160675,Airbnb,Pacific Palisades,4450,Other,34.0750885,-118.5626678,Reguar
163,"{'id': 19810, 'name': 'Pacific Palisades'}",4392,Guesthouse,34.03470993,-118.5160675,Airbnb,Pacific Palisades,8500,single_home,34.04449844,-118.564003,Reguar
164,"{'id': 19810, 'name': 'Pacific Palisades'}",4392,Guesthouse,34.03470993,-118.5160675,Airbnb,Pacific Palisades,19000,Other,34.04270172,-118.5638428,Reguar
165,"{'id': 19810, 'name': 'Pacific Palisades'}",4392,Guesthouse,34.03470993,-118.5160675,Airbnb,Pacific Palisades,10500,apartment,34.04027939,-118.5543823,Reguar
166,"{'id': 19810, 'name': 'Pacific Palisades'}",4392,Guesthouse,34.03470993,-118.5160675,Airbnb,Pacific Palisades,3975,apartment,34.04888916,-118.5282593,Reguar
167,"{'id': 19810, 'name': 'Pacific Palisades'}",4392,Guesthouse,34.03470993,-118.5160675,Airbnb,Pacific Palisades,12000,Other,34.0424881,-118.5513077,Reguar
168,"{'id': 19810, 'name': 'Pacific Palisades'}",4392,Guesthouse,34.03470993,-118.5160675,Airbnb,Pacific Palisades,2750,Other,34.07992935,-118.5636673,Reguar
169,"{'id': 19810, 'name': 'Pacific Palisades'}",4392,Guesthouse,34.03470993,-118.5160675,Airbnb,Pacific Palisades,23950,single_home,34.04101181,-118.5624771,Reguar
170,"{'id': 19810, 'name': 'Pacific Palisades'}",4392,Guesthouse,34.03470993,-118.5160675,Airbnb,Pacific Palisades,10500,Other,34.04759979,-118.5362625,Reguar
171,"{'id': 19810, 'name': 'Pacific Palisades'}",4392,Guesthouse,34.03470993,-118.5160675,Airbnb,Pacific Palisades,12500,single_home,34.04143906,-118.5578918,Reguar
172,"{'id': 19810, 'name': 'Pacific Palisades'}",4392,Guesthouse,34.03470993,-118.5160675,Airbnb,Pacific Palisades,19750,Other,34.05307007,-118.5215683,Reguar
173,"{'id': 19810, 'name': 'Pacific Palisades'}",4392,Guesthouse,34.03470993,-118.5160675,Airbnb,Pacific Palisades,15000,Other,34.04333878,-118.5241318,Reguar
174,"{'id': 19810, 'name': 'Pacific Palisades'}",4392,Guesthouse,34.03470993,-118.5160675,Airbnb,Pacific Palisades,20000,Other,34.04359818,-118.5230026,Reguar
175,"{'id': 19810, 'name': 'Pacific Palisades'}",4392,Guesthouse,34.03470993,-118.5160675,Airbnb,Pacific Palisades,9900,Other,34.06032944,-118.5447464,Reguar
176,"{'id': 19810, 'name': 'Pacific Palisades'}",4392,Guesthouse,34.03470993,-118.5160675,Airbnb,Pacific Palisades,5995,apartment,34.04809952,-118.5289993,Reguar
177,"{'id': 19810, 'name': 'Pacific Palisades'}",4392,Guesthouse,34.03470993,-118.5160675,Airbnb,Pacific Palisades,14000,single_home,34.03956985,-118.524292,Reguar
178,"{'id': 19810, 'name': 'Pacific Palisades'}",4392,Guesthouse,34.03470993,-118.5160675,Airbnb,Pacific Palisades,8100,single_home,34.04761887,-118.5388565,Reguar
179,"{'id': 19810, 'name': 'Pacific Palisades'}",4392,Guesthouse,34.03470993,-118.5160675,Airbnb,Pacific Palisades,29800,Other,34.04230118,-118.5101318,Reguar
180,"{'id': 19810, 'name': 'Pacific Palisades'}",7524,House,34.05123901,-118.5181808,Airbnb,Pacific Palisades,8500,Other,34.04130936,-118.5628662,Reguar
181,"{'id': 19810, 'name': 'Pacific Palisades'}",7524,House,34.05123901,-118.5181808,Airbnb,Pacific Palisades,4595,townhouse,34.07870102,-118.564003,Reguar
182,"{'id': 19810, 'name': 'Pacific Palisades'}",7524,House,34.05123901,-118.5181808,Airbnb,Pacific Palisades,4450,Other,34.0750885,-118.5626678,Reguar
183,"{'id': 19810, 'name': 'Pacific Palisades'}",7524,House,34.05123901,-118.5181808,Airbnb,Pacific Palisades,8500,single_home,34.04449844,-118.564003,Reguar
184,"{'id': 19810, 'name': 'Pacific Palisades'}",7524,House,34.05123901,-118.5181808,Airbnb,Pacific Palisades,19000,Other,34.04270172,-118.5638428,Reguar
185,"{'id': 19810, 'name': 'Pacific Palisades'}",7524,House,34.05123901,-118.5181808,Airbnb,Pacific Palisades,10500,apartment,34.04027939,-118.5543823,Reguar
186,"{'id': 19810, 'name': 'Pacific Palisades'}",7524,House,34.05123901,-118.5181808,Airbnb,Pacific Palisades,3975,apartment,34.04888916,-118.5282593,Reguar
187,"{'id': 19810, 'name': 'Pacific Palisades'}",7524,House,34.05123901,-118.5181808,Airbnb,Pacific Palisades,12000,Other,34.0424881,-118.5513077,Reguar
188,"{'id': 19810, 'name': 'Pacific Palisades'}",7524,House,34.05123901,-118.5181808,Airbnb,Pacific Palisades,2750,Other,34.07992935,-118.5636673,Reguar
189,"{'id': 19810, 'name': 'Pacific Palisades'}",7524,House,34.05123901,-118.5181808,Airbnb,Pacific Palisades,23950,single_home,34.04101181,-118.5624771,Reguar
190,"{'id': 19810, 'name': 'Pacific Palisades'}",7524,House,34.05123901,-118.5181808,Airbnb,Pacific Palisades,10500,Other,34.04759979,-118.5362625,Reguar
191,"{'id': 19810, 'name': 'Pacific Palisades'}",7524,House,34.05123901,-118.5181808,Airbnb,Pacific Palisades,12500,single_home,34.04143906,-118.5578918,Reguar
192,"{'id': 19810, 'name': 'Pacific Palisades'}",7524,House,34.05123901,-118.5181808,Airbnb,Pacific Palisades,19750,Other,34.05307007,-118.5215683,Reguar
193,"{'id': 19810, 'name': 'Pacific Palisades'}",7524,House,34.05123901,-118.5181808,Airbnb,Pacific Palisades,15000,Other,34.04333878,-118.5241318,Reguar
194,"{'id': 19810, 'name': 'Pacific Palisades'}",7524,House,34.05123901,-118.5181808,Airbnb,Pacific Palisades,20000,Other,34.04359818,-118.5230026,Reguar
195,"{'id': 19810, 'name': 'Pacific Palisades'}",7524,House,34.05123901,-118.5181808,Airbnb,Pacific Palisades,9900,Other,34.06032944,-118.5447464,Reguar
196,"{'id': 19810, 'name': 'Pacific Palisades'}",7524,House,34.05123901,-118.5181808,Airbnb,Pacific Palisades,5995,apartment,34.04809952,-118.5289993,Reguar
197,"{'id': 19810, 'name': 'Pacific Palisades'}",7524,House,34.05123901,-118.5181808,Airbnb,Pacific Palisades,14000,single_home,34.03956985,-118.524292,Reguar
198,"{'id': 19810, 'name': 'Pacific Palisades'}",7524,House,34.05123901,-118.5181808,Airbnb,Pacific Palisades,8100,single_home,34.04761887,-118.5388565,Reguar
199,"{'id': 19810, 'name': 'Pacific Palisades'}",7524,House,34.05123901,-118.5181808,Airbnb,Pacific Palisades,29800,Other,34.04230118,-118.5101318,Reguar
200,"{'id': 19810, 'name': 'Pacific Palisades'}",2070,Apartment,34.04291153,-118.5320892,Airbnb,Pacific Palisades,8500,Other,34.04130936,-118.5628662,Reguar
201,"{'id': 19810, 'name': 'Pacific Palisades'}",2070,Apartment,34.04291153,-118.5320892,Airbnb,Pacific Palisades,4595,townhouse,34.07870102,-118.564003,Reguar
202,"{'id': 19810, 'name': 'Pacific Palisades'}",2070,Apartment,34.04291153,-118.5320892,Airbnb,Pacific Palisades,4450,Other,34.0750885,-118.5626678,Reguar
203,"{'id': 19810, 'name': 'Pacific Palisades'}",2070,Apartment,34.04291153,-118.5320892,Airbnb,Pacific Palisades,8500,single_home,34.04449844,-118.564003,Reguar
204,"{'id': 19810, 'name': 'Pacific Palisades'}",2070,Apartment,34.04291153,-118.5320892,Airbnb,Pacific Palisades,19000,Other,34.04270172,-118.5638428,Reguar
205,"{'id': 19810, 'name': 'Pacific Palisades'}",2070,Apartment,34.04291153,-118.5320892,Airbnb,Pacific Palisades,10500,apartment,34.04027939,-118.5543823,Reguar
206,"{'id': 19810, 'name': 'Pacific Palisades'}",2070,Apartment,34.04291153,-118.5320892,Airbnb,Pacific Palisades,3975,apartment,34.04888916,-118.5282593,Reguar
207,"{'id': 19810, 'name': 'Pacific Palisades'}",2070,Apartment,34.04291153,-118.5320892,Airbnb,Pacific Palisades,12000,Other,34.0424881,-118.5513077,Reguar
208,"{'id': 19810, 'name': 'Pacific Palisades'}",2070,Apartment,34.04291153,-118.5320892,Airbnb,Pacific Palisades,2750,Other,34.07992935,-118.5636673,Reguar
209,"{'id': 19810, 'name': 'Pacific Palisades'}",2070,Apartment,34.04291153,-118.5320892,Airbnb,Pacific Palisades,23950,single_home,34.04101181,-118.5624771,Reguar
210,"{'id': 19810, 'name': 'Pacific Palisades'}",2070,Apartment,34.04291153,-118.5320892,Airbnb,Pacific Palisades,10500,Other,34.04759979,-118.5362625,Reguar
211,"{'id': 19810, 'name': 'Pacific Palisades'}",2070,Apartment,34.04291153,-118.5320892,Airbnb,Pacific Palisades,12500,single_home,34.04143906,-118.5578918,Reguar
212,"{'id': 19810, 'name': 'Pacific Palisades'}",2070,Apartment,34.04291153,-118.5320892,Airbnb,Pacific Palisades,19750,Other,34.05307007,-118.5215683,Reguar
213,"{'id': 19810, 'name': 'Pacific Palisades'}",2070,Apartment,34.04291153,-118.5320892,Airbnb,Pacific Palisades,15000,Other,34.04333878,-118.5241318,Reguar
214,"{'id': 19810, 'name': 'Pacific Palisades'}",2070,Apartment,34.04291153,-118.5320892,Airbnb,Pacific Palisades,20000,Other,34.04359818,-118.5230026,Reguar
215,"{'id': 19810, 'name': 'Pacific Palisades'}",2070,Apartment,34.04291153,-118.5320892,Airbnb,Pacific Palisades,9900,Other,34.06032944,-118.5447464,Reguar
216,"{'id': 19810, 'name': 'Pacific Palisades'}",2070,Apartment,34.04291153,-118.5320892,Airbnb,Pacific Palisades,5995,apartment,34.04809952,-118.5289993,Reguar
217,"{'id': 19810, 'name': 'Pacific Palisades'}",2070,Apartment,34.04291153,-118.5320892,Airbnb,Pacific Palisades,14000,single_home,34.03956985,-118.524292,Reguar
218,"{'id': 19810, 'name': 'Pacific Palisades'}",2070,Apartment,34.04291153,-118.5320892,Airbnb,Pacific Palisades,8100,single_home,34.04761887,-118.5388565,Reguar
219,"{'id': 19810, 'name': 'Pacific Palisades'}",2070,Apartment,34.04291153,-118.5320892,Airbnb,Pacific Palisades,29800,Other,34.04230118,-118.5101318,Reguar
220,"{'id': 19810, 'name': 'Pacific Palisades'}",10080,House,34.05348969,-118.5466003,Airbnb,Pacific Palisades,8500,Other,34.04130936,-118.5628662,Reguar
221,"{'id': 19810, 'name': 'Pacific Palisades'}",10080,House,34.05348969,-118.5466003,Airbnb,Pacific Palisades,4595,townhouse,34.07870102,-118.564003,Reguar
222,"{'id': 19810, 'name': 'Pacific Palisades'}",10080,House,34.05348969,-118.5466003,Airbnb,Pacific Palisades,4450,Other,34.0750885,-118.5626678,Reguar
223,"{'id': 19810, 'name': 'Pacific Palisades'}",10080,House,34.05348969,-118.5466003,Airbnb,Pacific Palisades,8500,single_home,34.04449844,-118.564003,Reguar
224,"{'id': 19810, 'name': 'Pacific Palisades'}",10080,House,34.05348969,-118.5466003,Airbnb,Pacific Palisades,19000,Other,34.04270172,-118.5638428,Reguar
225,"{'id': 19810, 'name': 'Pacific Palisades'}",10080,House,34.05348969,-118.5466003,Airbnb,Pacific Palisades,10500,apartment,34.04027939,-118.5543823,Reguar
226,"{'id': 19810, 'name': 'Pacific Palisades'}",10080,House,34.05348969,-118.5466003,Airbnb,Pacific Palisades,3975,apartment,34.04888916,-118.5282593,Reguar
227,"{'id': 19810, 'name': 'Pacific Palisades'}",10080,House,34.05348969,-118.5466003,Airbnb,Pacific Palisades,12000,Other,34.0424881,-118.5513077,Reguar
228,"{'id': 19810, 'name': 'Pacific Palisades'}",10080,House,34.05348969,-118.5466003,Airbnb,Pacific Palisades,2750,Other,34.07992935,-118.5636673,Reguar
229,"{'id': 19810, 'name': 'Pacific Palisades'}",10080,House,34.05348969,-118.5466003,Airbnb,Pacific Palisades,23950,single_home,34.04101181,-118.5624771,Reguar
230,"{'id': 19810, 'name': 'Pacific Palisades'}",10080,House,34.05348969,-118.5466003,Airbnb,Pacific Palisades,10500,Other,34.04759979,-118.5362625,Reguar
231,"{'id': 19810, 'name': 'Pacific Palisades'}",10080,House,34.05348969,-118.5466003,Airbnb,Pacific Palisades,12500,single_home,34.04143906,-118.5578918,Reguar
232,"{'id': 19810, 'name': 'Pacific Palisades'}",10080,House,34.05348969,-118.5466003,Airbnb,Pacific Palisades,19750,Other,34.05307007,-118.5215683,Reguar
233,"{'id': 19810, 'name': 'Pacific Palisades'}",10080,House,34.05348969,-118.5466003,Airbnb,Pacific Palisades,15000,Other,34.04333878,-118.5241318,Reguar
234,"{'id': 19810, 'name': 'Pacific Palisades'}",10080,House,34.05348969,-118.5466003,Airbnb,Pacific Palisades,20000,Other,34.04359818,-118.5230026,Reguar
235,"{'id': 19810, 'name': 'Pacific Palisades'}",10080,House,34.05348969,-118.5466003,Airbnb,Pacific Palisades,9900,Other,34.06032944,-118.5447464,Reguar
236,"{'id': 19810, 'name': 'Pacific Palisades'}",10080,House,34.05348969,-118.5466003,Airbnb,Pacific Palisades,5995,apartment,34.04809952,-118.5289993,Reguar
237,"{'id': 19810, 'name': 'Pacific Palisades'}",10080,House,34.05348969,-118.5466003,Airbnb,Pacific Palisades,14000,single_home,34.03956985,-118.524292,Reguar
238,"{'id': 19810, 'name': 'Pacific Palisades'}",10080,House,34.05348969,-118.5466003,Airbnb,Pacific Palisades,8100,single_home,34.04761887,-118.5388565,Reguar
239,"{'id': 19810, 'name': 'Pacific Palisades'}",10080,House,34.05348969,-118.5466003,Airbnb,Pacific Palisades,29800,Other,34.04230118,-118.5101318,Reguar
240,"{'id': 19810, 'name': 'Pacific Palisades'}",2970,Bungalow,34.04568863,-118.5226822,Airbnb,Pacific Palisades,8500,Other,34.04130936,-118.5628662,Reguar
241,"{'id': 19810, 'name': 'Pacific Palisades'}",2970,Bungalow,34.04568863,-118.5226822,Airbnb,Pacific Palisades,4595,townhouse,34.07870102,-118.564003,Reguar
242,"{'id': 19810, 'name': 'Pacific Palisades'}",2970,Bungalow,34.04568863,-118.5226822,Airbnb,Pacific Palisades,4450,Other,34.0750885,-118.5626678,Reguar
243,"{'id': 19810, 'name': 'Pacific Palisades'}",2970,Bungalow,34.04568863,-118.5226822,Airbnb,Pacific Palisades,8500,single_home,34.04449844,-118.564003,Reguar
244,"{'id': 19810, 'name': 'Pacific Palisades'}",2970,Bungalow,34.04568863,-118.5226822,Airbnb,Pacific Palisades,19000,Other,34.04270172,-118.5638428,Reguar
245,"{'id': 19810, 'name': 'Pacific Palisades'}",2970,Bungalow,34.04568863,-118.5226822,Airbnb,Pacific Palisades,10500,apartment,34.04027939,-118.5543823,Reguar
246,"{'id': 19810, 'name': 'Pacific Palisades'}",2970,Bungalow,34.04568863,-118.5226822,Airbnb,Pacific Palisades,3975,apartment,34.04888916,-118.5282593,Reguar
247,"{'id': 19810, 'name': 'Pacific Palisades'}",2970,Bungalow,34.04568863,-118.5226822,Airbnb,Pacific Palisades,12000,Other,34.0424881,-118.5513077,Reguar
248,"{'id': 19810, 'name': 'Pacific Palisades'}",2970,Bungalow,34.04568863,-118.5226822,Airbnb,Pacific Palisades,2750,Other,34.07992935,-118.5636673,Reguar
249,"{'id': 19810, 'name': 'Pacific Palisades'}",2970,Bungalow,34.04568863,-118.5226822,Airbnb,Pacific Palisades,23950,single_home,34.04101181,-118.5624771,Reguar
250,"{'id': 19810, 'name': 'Pacific Palisades'}",2970,Bungalow,34.04568863,-118.5226822,Airbnb,Pacific Palisades,10500,Other,34.04759979,-118.5362625,Reguar
251,"{'id': 19810, 'name': 'Pacific Palisades'}",2970,Bungalow,34.04568863,-118.5226822,Airbnb,Pacific Palisades,12500,single_home,34.04143906,-118.5578918,Reguar
252,"{'id': 19810, 'name': 'Pacific Palisades'}",2970,Bungalow,34.04568863,-118.5226822,Airbnb,Pacific Palisades,19750,Other,34.05307007,-118.5215683,Reguar
253,"{'id': 19810, 'name': 'Pacific Palisades'}",2970,Bungalow,34.04568863,-118.5226822,Airbnb,Pacific Palisades,15000,Other,34.04333878,-118.5241318,Reguar
254,"{'id': 19810, 'name': 'Pacific Palisades'}",2970,Bungalow,34.04568863,-118.5226822,Airbnb,Pacific Palisades,20000,Other,34.04359818,-118.5230026,Reguar
255,"{'id': 19810, 'name': 'Pacific Palisades'}",2970,Bungalow,34.04568863,-118.5226822,Airbnb,Pacific Palisades,9900,Other,34.06032944,-118.5447464,Reguar
256,"{'id': 19810, 'name': 'Pacific Palisades'}",2970,Bungalow,34.04568863,-118.5226822,Airbnb,Pacific Palisades,5995,apartment,34.04809952,-118.5289993,Reguar
257,"{'id': 19810, 'name': 'Pacific Palisades'}",2970,Bungalow,34.04568863,-118.5226822,Airbnb,Pacific Palisades,14000,single_home,34.03956985,-118.524292,Reguar
258,"{'id': 19810, 'name': 'Pacific Palisades'}",2970,Bungalow,34.04568863,-118.5226822,Airbnb,Pacific Palisades,8100,single_home,34.04761887,-118.5388565,Reguar
259,"{'id': 19810, 'name': 'Pacific Palisades'}",2970,Bungalow,34.04568863,-118.5226822,Airbnb,Pacific Palisades,29800,Other,34.04230118,-118.5101318,Reguar
260,"{'id': 19810, 'name': 'Pacific Palisades'}",9378,House,34.04230881,-118.5362625,Airbnb,Pacific Palisades,8500,Other,34.04130936,-118.5628662,Reguar
261,"{'id': 19810, 'name': 'Pacific Palisades'}",9378,House,34.04230881,-118.5362625,Airbnb,Pacific Palisades,4595,townhouse,34.07870102,-118.564003,Reguar
262,"{'id': 19810, 'name': 'Pacific Palisades'}",9378,House,34.04230881,-118.5362625,Airbnb,Pacific Palisades,4450,Other,34.0750885,-118.5626678,Reguar
263,"{'id': 19810, 'name': 'Pacific Palisades'}",9378,House,34.04230881,-118.5362625,Airbnb,Pacific Palisades,8500,single_home,34.04449844,-118.564003,Reguar
264,"{'id': 19810, 'name': 'Pacific Palisades'}",9378,House,34.04230881,-118.5362625,Airbnb,Pacific Palisades,19000,Other,34.04270172,-118.5638428,Reguar
265,"{'id': 19810, 'name': 'Pacific Palisades'}",9378,House,34.04230881,-118.5362625,Airbnb,Pacific Palisades,10500,apartment,34.04027939,-118.5543823,Reguar
266,"{'id': 19810, 'name': 'Pacific Palisades'}",9378,House,34.04230881,-118.5362625,Airbnb,Pacific Palisades,3975,apartment,34.04888916,-118.5282593,Reguar
267,"{'id': 19810, 'name': 'Pacific Palisades'}",9378,House,34.04230881,-118.5362625,Airbnb,Pacific Palisades,12000,Other,34.0424881,-118.5513077,Reguar
268,"{'id': 19810, 'name': 'Pacific Palisades'}",9378,House,34.04230881,-118.5362625,Airbnb,Pacific Palisades,2750,Other,34.07992935,-118.5636673,Reguar
269,"{'id': 19810, 'name': 'Pacific Palisades'}",9378,House,34.04230881,-118.5362625,Airbnb,Pacific Palisades,23950,single_home,34.04101181,-118.5624771,Reguar
270,"{'id': 19810, 'name': 'Pacific Palisades'}",9378,House,34.04230881,-118.5362625,Airbnb,Pacific Palisades,10500,Other,34.04759979,-118.5362625,Reguar
271,"{'id': 19810, 'name': 'Pacific Palisades'}",9378,House,34.04230881,-118.5362625,Airbnb,Pacific Palisades,12500,single_home,34.04143906,-118.5578918,Reguar
272,"{'id': 19810, 'name': 'Pacific Palisades'}",9378,House,34.04230881,-118.5362625,Airbnb,Pacific Palisades,19750,Other,34.05307007,-118.5215683,Reguar
273,"{'id': 19810, 'name': 'Pacific Palisades'}",9378,House,34.04230881,-118.5362625,Airbnb,Pacific Palisades,15000,Other,34.04333878,-118.5241318,Reguar
274,"{'id': 19810, 'name': 'Pacific Palisades'}",9378,House,34.04230881,-118.5362625,Airbnb,Pacific Palisades,20000,Other,34.04359818,-118.5230026,Reguar
275,"{'id': 19810, 'name': 'Pacific Palisades'}",9378,House,34.04230881,-118.5362625,Airbnb,Pacific Palisades,9900,Other,34.06032944,-118.5447464,Reguar
276,"{'id': 19810, 'name': 'Pacific Palisades'}",9378,House,34.04230881,-118.5362625,Airbnb,Pacific Palisades,5995,apartment,34.04809952,-118.5289993,Reguar
277,"{'id': 19810, 'name': 'Pacific Palisades'}",9378,House,34.04230881,-118.5362625,Airbnb,Pacific Palisades,14000,single_home,34.03956985,-118.524292,Reguar
278,"{'id': 19810, 'name': 'Pacific Palisades'}",9378,House,34.04230881,-118.5362625,Airbnb,Pacific Palisades,8100,single_home,34.04761887,-118.5388565,Reguar
279,"{'id': 19810, 'name': 'Pacific Palisades'}",9378,House,34.04230881,-118.5362625,Airbnb,Pacific Palisades,29800,Other,34.04230118,-118.5101318,Reguar
280,"{'id': 19810, 'name': 'Pacific Palisades'}",8892,House,34.04071045,-118.560791,Airbnb,Pacific Palisades,8500,Other,34.04130936,-118.5628662,Reguar
281,"{'id': 19810, 'name': 'Pacific Palisades'}",8892,House,34.04071045,-118.560791,Airbnb,Pacific Palisades,4595,townhouse,34.07870102,-118.564003,Reguar
282,"{'id': 19810, 'name': 'Pacific Palisades'}",8892,House,34.04071045,-118.560791,Airbnb,Pacific Palisades,4450,Other,34.0750885,-118.5626678,Reguar
283,"{'id': 19810, 'name': 'Pacific Palisades'}",8892,House,34.04071045,-118.560791,Airbnb,Pacific Palisades,8500,single_home,34.04449844,-118.564003,Reguar
